psu,weight,durable_price,durable,item_code1,item_code2,item_code3,item_code4,item_code5,item_code6,item_code_a1,item_code_a2,item_code_a3,payment_method,year,code_string,code_a_string,television,refrigerator,washing_machine,cook_stove,clothes_dryer,dishwasher,freezer,credit_use,psu2,city_cca,psu3
14408,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,14,,
14307,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,14,,
14307,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,14,,
44624,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,44,Pensacola,
44624,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,44,Pensacola,
54826,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,54,,
54826,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,54,,
12403,,176,176,,,,,,,,,,2,1960,,,1,0,0,0,0,0,0,1,12,Columbus,
12403,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,12,Columbus,
11277,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,11,Chicago,
11277,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,11,Chicago,
42558,,548,448,,,,,,,,,,1,1960,,,0,1,0,0,0,0,0,0,42,,
42558,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,42,,
12402,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,12,Columbus,
12402,,168,168,,,,,,,,,,2,1960,,,1,0,0,0,0,0,0,1,12,Columbus,
11284,,500,480,,,,,,,,,,1,1960,,,0,0,1,0,0,0,0,0,11,Chicago,
11284,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,11,Chicago,
54805,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,54,,
54805,,25,25,,,,,,,,,,1,1960,,,0,0,0,0,0,0,0,0,54,,
11252,,179,179,,,,,,,,,,1,1960,,,0,0,1,0,0,0,0,0,11,Chicago,
11252,,430,430,,,,,,,,,,3,1960,,,0,0,0,0,0,0,0,0.5,11,Chicago,
99506,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,99,,
99506,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,99,,
40538,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,40,,
40538,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,40,,
40538,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,40,,
10119,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,10,Chicago,
10119,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,10,Chicago,
10119,,15,15,,,,,,,,,,9,1960,,,1,0,0,0,0,0,0,,10,Chicago,
30225,,190,190,,,,,,,,,,2,1960,,,0,0,0,1,0,0,0,1,30,,
30225,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,30,,
24326,,200,200,,,,,,,,,,3,1960,,,0,0,0,0,0,0,0,0.5,24,Newark,
24326,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,24,Newark,
28228,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,28,Newark,
28228,,69,69,,,,,,,,,,1,1960,,,0,0,0,0,0,0,0,0,28,Newark,
20259,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,20,Newark,
20259,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,20,Newark,
20107,,187,187,,,,,,,,,,2,1960,,,1,0,0,0,0,0,0,1,20,Newark,
20107,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,20,Newark,
54827,,334,334,,,,,,,,,,1,1960,,,0,1,0,0,0,0,0,0,54,,
54827,,180,180,,,,,,,,,,1,1960,,,0,0,0,0,0,0,0,0,54,,
42603,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,42,,
42603,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,42,,
76616,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,76,St. Paul,
76616,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,76,St. Paul,
75645,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,75,Indianapolis,
75645,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,75,Indianapolis,
52822,,279,279,,,,,,,,,,2,1960,,,0,0,1,1,0,0,0,1,52,,
52822,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,52,,
80620,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,80,,
80620,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,80,,
53805,,185,185,,,,,,,,,,1,1960,,,0,0,0,0,0,0,0,0,53,West Palm Beach,
53805,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,53,West Palm Beach,
52832,,13,13,,,,,,,,,,1,1960,,,0,0,0,0,0,0,0,0,52,,
52832,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,52,,
24457,,300,300,,,,,,,,,,2,1960,,,0,0,0,0,0,0,0,1,24,Newark,
24457,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,24,Newark,
12408,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,12,Columbus,
12408,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,12,Columbus,
75626,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,75,Indianapolis,
75626,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,75,Indianapolis,
29209,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,29,,
29209,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,29,,
155,,1585,1585,,,,,,,,,,3,1960,,,0,1,0,1,0,0,0,0.5,15,,
155,,25,25,,,,,,,,,,1,1960,,,0,0,0,0,0,0,0,0,15,,
47733,,60,60,,,,,,,,,,2,1960,,,0,0,0,0,0,0,0,1,47,,
47733,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,47,,
28130,,450,450,,,,,,,,,,2,1960,,,0,0,1,0,1,0,0,1,28,Newark,
28130,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,28,Newark,
28130,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,28,Newark,
24304,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,24,Newark,
24304,,163,163,,,,,,,,,,2,1960,,,0,0,0,0,0,0,0,1,24,Newark,
76561,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,76,St. Paul,
76561,,60,60,,,,,,,,,,1,1960,,,0,0,0,0,0,0,0,0,76,St. Paul,
45837,,320,220,,,,,,,,,,2,1960,,,0,1,0,0,0,0,0,1,45,,
45837,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,45,,
98501,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,98,Providence,
98501,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,98,Providence,
59720,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,59,,
59720,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,59,,
62829,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,62,Milwaukee,
62829,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,62,Milwaukee,
23317,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,23,Newark,
23317,,350,350,,,,,,,,,,2,1960,,,0,0,0,0,0,0,1,1,23,Newark,
71522,,289,249,,,,,,,,,,1,1960,,,1,0,0,0,0,0,0,0,71,Columbus,
71522,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,71,Columbus,
47819,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,47,,
47819,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,47,,
48743,,277,252,,,,,,,,,,2,1960,,,0,0,0,1,0,0,0,1,48,West Palm Beach,
48743,,27,27,,,,,,,,,,1,1960,,,0,0,0,0,0,0,0,0,48,West Palm Beach,
44612,,86,86,,,,,,,,,,2,1960,,,0,0,0,0,0,0,0,1,44,Pensacola,
44612,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,44,Pensacola,
70633,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,70,Columbus,
70633,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,70,Columbus,
53813,,135,135,,,,,,,,,,2,1960,,,0,0,0,1,0,0,0,1,53,West Palm Beach,
53813,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,53,West Palm Beach,
99611,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,99,,
99611,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,99,,
85704,,315,265,,,,,,,,,,3,1960,,,0,0,1,0,0,0,0,0.5,85,,
85704,,250,250,,,,,,,,,,2,1960,,,0,0,0,0,0,0,0,1,85,,
10224,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,10,Chicago,
10224,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,10,Chicago,
42634,,,,,,,,,,,,,2,1960,,,0,0,0,0,0,0,0,1,42,,
42634,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,42,,
29332,,337,297,,,,,,,,,,1,1960,,,0,0,1,0,0,0,0,0,29,,
29332,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,29,,
57832,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,57,,
57832,,39,39,,,,,,,,,,2,1960,,,0,0,0,0,0,0,0,1,57,,
28435,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,28,Newark,
28435,,900,900,,,,,,,,,,2,1960,,,0,1,0,1,0,0,0,1,28,Newark,
28435,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,28,Newark,
28353,,160,160,,,,,,,,,,1,1960,,,1,0,0,0,0,0,0,0,28,Newark,
28353,,,,,,,,,,,,,,1960,,,0,0,0,0,0,0,0,,28,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,70,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,10,Chicago,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,85,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,10,Chicago,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,29,,
,,300,300,,,,,,,,,,2,1961,,,0,1,0,0,0,0,0,1,00,Long Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,75,Indianapolis,
,,115,115,,,,,,,,,,1,1961,,,0,0,0,0,0,0,1,0,63,Des Moines,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,85,,
,,179,179,,,,,,,,,,2,1961,,,0,0,1,0,0,0,0,1,75,Indianapolis,
,,369,329,,,,,,,,,,2,1961,,,0,1,0,0,0,0,0,1,83,Central CA,
,,395,395,,,,,,,,,,2,1961,,,0,0,0,0,0,0,0,1,28,Newark,
,,26,26,,,,,,,,,,9,1961,,,0,0,0,0,0,0,0,0.5,01,San Jose,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,13,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,83,Central CA,
,,120,115,,,,,,,,,,1,1961,,,0,0,0,0,0,0,0,0,72,Des Moines,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,70,Columbus,
,,113,113,,,,,,,,,,1,1961,,,1,0,0,0,0,0,0,0,43,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,56,Providence,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,48,West Palm Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,90,,
,,65,65,,,,,,,,,,1,1961,,,0,0,0,1,0,0,0,0,92,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,96,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,57,,
,,1497,1497,,,,,,,,,,1,1961,,,0,0,0,0,0,0,0,0,47,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,29,,
,,85,85,,,,,,,,,,1,1961,,,0,0,1,0,0,0,0,0,29,,
,,179,179,,,,,,,,,,1,1961,,,0,0,0,0,1,0,0,0,71,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,44,Pensacola,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,69,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,96,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,30,"Washington, D.C.",
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,71,Columbus,
,,248,248,,,,,,,,,,1,1961,,,0,0,0,0,0,0,0,0,63,Des Moines,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,61,Omaha,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,00,Long Beach,
,,135,135,,,,,,,,,,2,1961,,,0,0,0,0,0,0,0,1,76,St. Paul,
,,410,410,,,,,,,,,,3,1961,,,0,0,0,0,0,0,1,0.5,52,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,40,,
,,110,110,,,,,,,,,,1,1961,,,0,0,1,0,0,0,0,0,30,"Washington, D.C.",
,,269,269,,,,,,,,,,1,1961,,,0,0,0,0,0,0,1,0,62,Milwaukee,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,80,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,43,,
,,250,175,,,,,,,,,,2,1961,,,1,0,0,0,0,0,0,1,57,,
,,-999,-999,,,,,,,,,,1,1961,,,1,0,0,0,0,0,0,0,48,West Palm Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,80,,
,,25,25,,,,,,,,,,1,1961,,,0,0,1,0,0,0,0,0,80,,
,,500,500,,,,,,,,,,2,1961,,,0,0,1,0,1,0,0,1,10,Chicago,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,99,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,39,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,00,Long Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,55,"Washington, D.C.",
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,75,Indianapolis,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,80,,
,,1000,1000,,,,,,,,,,1,1961,,,1,0,0,0,0,0,0,0,20,Newark,
,,1369,1369,,,,,,,,,,1,1961,,,1,0,0,0,0,0,0,0,74,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,81,Seattle,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,66,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,69,,
,,149,149,,,,,,,,,,1,1961,,,0,0,0,0,1,0,0,0,63,Des Moines,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,47,,
,,350,350,,,,,,,,,,2,1961,,,0,0,1,0,0,0,0,1,96,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,69,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,68,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,29,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,21,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,98,Providence,
,,179,179,,,,,,,,,,1,1961,,,0,0,1,0,0,0,0,0,20,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,22,Newark,
,,180,180,,,,,,,,,,3,1961,,,0,0,0,0,0,0,0,0.5,41,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,59,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,59,,
,,420,420,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,60,Duluth-Superior,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,85,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,28,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,24,Newark,
,,50,50,,,,,,,,,,1,1961,,,0,0,0,0,0,0,0,0,69,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,69,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,70,Columbus,
,,516,-999,,,,,,,,,,3,1961,,,0,0,1,0,0,0,0,0.5,01,San Jose,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,24,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,67,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,24,Newark,
,,440,440,,,,,,,,,,1,1961,,,0,0,1,0,1,0,0,0,84,Phoenix,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,53,West Palm Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,00,Long Beach,
,,140,140,,,,,,,,,,1,1961,,,0,0,0,0,0,0,0,0,10,Chicago,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,93,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,55,"Washington, D.C.",
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,00,Long Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,71,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,13,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,66,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,84,Phoenix,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,28,Newark,
,,100,100,,,,,,,,,,1,1961,,,0,0,1,0,0,0,0,0,80,,
,,141,141,,,,,,,,,,1,1961,,,1,0,0,0,0,0,0,0,80,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,47,,
,,169,169,,,,,,,,,,2,1961,,,1,0,0,0,0,0,0,1,84,Phoenix,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,71,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,83,Central CA,
,,410,410,,,,,,,,,,1,1961,,,0,1,0,1,0,0,0,0,98,Providence,
,,400,340,,,,,,,,,,2,1961,,,0,0,0,0,0,0,0,1,80,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,75,Indianapolis,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,28,Newark,
,,390,300,,,,,,,,,,2,1961,,,1,0,0,0,0,0,0,1,01,San Jose,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,49,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,43,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,22,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,69,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,59,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,49,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,71,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,29,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,80,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,47,,
,,68,43,,,,,,,,,,2,1961,,,0,0,0,0,0,0,0,1,83,Central CA,
,,168,168,,,,,,,,,,1,1961,,,0,0,1,0,0,0,0,0,71,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,40,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,22,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,23,Newark,
,,354,354,,,,,,,,,,3,1961,,,0,0,1,1,0,0,0,0.5,54,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,22,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,28,Newark,
,,180,120,,,,,,,,,,2,1961,,,0,1,0,0,0,0,0,1,84,Phoenix,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,10,Chicago,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,00,Long Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,65,Des Moines,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,20,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,75,Indianapolis,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,11,Chicago,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,11,Chicago,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,61,Omaha,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,54,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,65,Des Moines,
,,550,550,,,,,,,,,,3,1961,,,1,0,0,0,0,0,0,0.5,75,Indianapolis,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,40,,
,,110,110,,,,,,,,,,2,1961,,,0,0,0,0,0,0,0,1,76,St. Paul,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,62,Milwaukee,
,,600,400,,,,,,,,,,2,1961,,,0,0,1,0,0,0,0,1,64,Wichita,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,27,Providence,
,,417,417,,,,,,,,,,2,1961,,,0,0,1,0,0,0,0,1,53,West Palm Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,56,Providence,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,66,,
,,205,205,,,,,,,,,,1,1961,,,0,0,0,1,0,0,0,0,59,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,00,Long Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,00,Long Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,64,Wichita,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,62,Milwaukee,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,54,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,52,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,22,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,22,Newark,
,,679,579,,,,,,,,,,1,1961,,,0,0,1,0,0,0,0,0,95,,
,,60,60,,,,,,,,,,9,1961,,,0,0,0,0,0,0,0,0.5,71,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,21,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,41,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,14,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,30,"Washington, D.C.",
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,53,West Palm Beach,
,,239,172,,,,,,,,,,1,1961,,,0,0,0,1,0,0,0,0,49,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,61,Omaha,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,43,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,90,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,81,Seattle,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,00,Long Beach,
,,689,689,,,,,,,,,,3,1961,,,0,1,0,0,0,1,0,0.5,39,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,30,"Washington, D.C.",
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,59,,
,,200,190,,,,,,,,,,2,1961,,,0,0,1,0,0,0,0,1,39,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,84,Phoenix,
,,300,300,,,,,,,,,,2,1961,,,1,0,0,0,0,0,0,1,90,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,24,Newark,
,,224,224,,,,,,,,,,3,1961,,,0,0,1,0,0,0,0,0.5,01,San Jose,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,27,Providence,
,,239,239,,,,,,,,,,2,1961,,,0,0,0,0,0,0,1,1,81,Seattle,
,,40,40,,,,,,,,,,1,1961,,,0,0,0,1,0,0,0,0,68,Columbus,
,,333,283,,,,,,,,,,2,1961,,,1,0,0,0,0,0,0,1,30,"Washington, D.C.",
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,31,"Washington, D.C.",
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,64,Wichita,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,70,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,20,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,21,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,62,Milwaukee,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,21,Newark,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,24,Newark,
,,245,245,,,,,,,,,,1,1961,,,0,0,0,0,0,0,0,0,29,,
,,200,200,,,,,,,,,,3,1961,,,0,0,0,1,0,0,0,0.5,94,Providence,
,,180,180,,,,,,,,,,2,1961,,,1,0,0,0,0,0,0,1,39,,
,,650,650,,,,,,,,,,1,1961,,,0,0,0,0,0,0,1,0,94,Providence,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,28,Newark,
,,25,25,,,,,,,,,,1,1961,,,0,0,0,1,0,0,0,0,84,Phoenix,
,,1309,1309,,,,,,,,,,2,1961,,,0,0,1,0,0,0,0,1,80,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,42,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,12,Columbus,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,85,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,85,,
,,389,389,,,,,,,,,,1,1961,,,1,0,0,0,0,0,0,0,66,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,00,Long Beach,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,13,,
,,0,0,,,,,,,,,,0,1961,,,0,0,0,0,0,0,0,,98,Providence,
